date,year,decade,home_team,away_team,home_team_code,away_team_code,home_score,away_score,match_result,matchday_name,round,type,match_attendance,stadium_country_code,stadium_capacity
1970-10-11,1970,1970,Romania,Finland,ROU,FIN,3.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,36584.0,ROU,0.0
1970-10-11,1970,1970,Netherlands,Yugoslavia,NED,YUG,1.0,1.0,D,1,PRELIMINARY,GROUP_STAGE,56200.0,NED,48100.0
1970-10-11,1970,1970,Malta,Greece,MLT,GRE,1.0,1.0,D,1,PRELIMINARY,GROUP_STAGE,8689.0,MLT,0.0
1970-10-14,1970,1970,Luxembourg,Yugoslavia,LUX,YUG,0.0,2.0,A,1,PRELIMINARY,GROUP_STAGE,5163.0,LUX,8022.0
1970-10-14,1970,1970,Denmark,Portugal,DEN,POR,0.0,1.0,A,1,PRELIMINARY,GROUP_STAGE,17317.0,DEN,38052.0
1970-10-14,1970,1970,Republic of Ireland,Sweden,IRL,SWE,1.0,1.0,D,1,PRELIMINARY,GROUP_STAGE,28194.0,IRL,2740.0
1970-10-14,1970,1970,Poland,Albania,POL,ALB,3.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,8507.0,POL,54374.0
1970-10-17,1970,1970,West Germany,Türki̇ye,FRG,TUR,1.0,1.0,D,1,PRELIMINARY,GROUP_STAGE,52204.0,GER,45134.0
1970-10-28,1970,1970,Sweden,Republic of Ireland,SWE,IRL,1.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,10375.0,SWE,35572.0
1970-10-31,1970,1970,Austria,Italy,AUT,ITA,1.0,2.0,A,1,PRELIMINARY,GROUP_STAGE,54953.0,AUT,49898.0
1970-11-11,1970,1970,France,Norway,FRA,NOR,3.0,1.0,H,1,PRELIMINARY,GROUP_STAGE,10357.0,FRA,41069.0
1970-11-11,1970,1970,Wales,Romania,WAL,ROU,0.0,0.0,D,1,PRELIMINARY,GROUP_STAGE,19882.0,WAL,12891.0
1970-11-11,1970,1970,German Dem. Rep.,Netherlands,GDR,NED,1.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,30089.0,GER,0.0
1970-11-11,1970,1970,Spain,Northern Ireland,ESP,NIR,3.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,26215.0,ESP,43883.0
1970-11-11,1970,1970,Scotland,Denmark,SCO,DEN,1.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,24618.0,SCO,51824.0
1970-11-15,1970,1970,Luxembourg,German Dem. Rep.,LUX,GDR,0.0,5.0,A,1,PRELIMINARY,GROUP_STAGE,3795.0,LUX,8022.0
1970-11-15,1970,1970,Cyprus,USSR,CYP,URS,1.0,3.0,A,1,PRELIMINARY,GROUP_STAGE,8980.0,CYP,22709.0
1970-11-15,1970,1970,Bulgaria,Norway,BUL,NOR,1.0,1.0,D,1,PRELIMINARY,GROUP_STAGE,16765.0,BUL,43230.0
1970-11-25,1970,1970,Belgium,Denmark,BEL,DEN,2.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,9697.0,BEL,0.0
1970-12-08,1970,1970,Italy,Republic of Ireland,ITA,IRL,3.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,41092.0,ITA,34629.0
1970-12-13,1970,1970,Türki̇ye,Albania,TUR,ALB,2.0,1.0,H,1,PRELIMINARY,GROUP_STAGE,39000.0,TUR,32086.0
1970-12-16,1970,1970,Greece,Switzerland,GRE,SUI,0.0,1.0,A,1,PRELIMINARY,GROUP_STAGE,30699.0,GRE,32115.0
1970-12-20,1970,1970,Malta,Switzerland,MLT,SUI,1.0,2.0,A,1,PRELIMINARY,GROUP_STAGE,4739.0,MLT,0.0
1971-02-03,1971,1970,Belgium,Scotland,BEL,SCO,3.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,13931.0,BEL,27221.0
1971-02-03,1971,1970,Cyprus,Northern Ireland,CYP,NIR,0.0,3.0,A,1,PRELIMINARY,GROUP_STAGE,9119.0,CYP,22709.0
1971-02-03,1971,1970,Malta,England,MLT,ENG,0.0,1.0,A,1,PRELIMINARY,GROUP_STAGE,29751.0,MLT,0.0
1971-02-17,1971,1970,Albania,West Germany,ALB,FRG,0.0,1.0,A,1,PRELIMINARY,GROUP_STAGE,18082.0,ALB,16147.0
1971-02-17,1971,1970,Belgium,Portugal,BEL,POR,3.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,26921.0,BEL,20144.0
1971-02-24,1971,1970,Netherlands,Luxembourg,NED,LUX,6.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,38117.0,NED,48100.0
1971-04-04,1971,1970,Yugoslavia,Netherlands,YUG,NED,2.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,15563.0,CRO,0.0
1971-04-21,1971,1970,Switzerland,Malta,SUI,MLT,5.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,16470.0,SUI,15697.0
1971-04-21,1971,1970,Wales,Czechoslovakia,WAL,TCH,1.0,3.0,A,1,PRELIMINARY,GROUP_STAGE,12827.0,WAL,0.0
1971-04-21,1971,1970,England,Greece,ENG,GRE,3.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,53859.0,ENG,78311.0
1971-04-21,1971,1970,Northern Ireland,Cyprus,NIR,CYP,5.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,19153.0,NIR,18434.0
1971-04-21,1971,1970,Portugal,Scotland,POR,SCO,2.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,35463.0,POR,71376.0
1971-04-24,1971,1970,German Dem. Rep.,Luxembourg,GDR,LUX,2.0,1.0,H,1,PRELIMINARY,GROUP_STAGE,11726.0,GER,0.0
1971-04-24,1971,1970,Hungary,France,HUN,FRA,1.0,1.0,D,1,PRELIMINARY,GROUP_STAGE,46460.0,HUN,25311.0
1971-04-25,1971,1970,Türki̇ye,West Germany,TUR,FRG,0.0,3.0,A,1,PRELIMINARY,GROUP_STAGE,38097.0,TUR,32086.0
1971-05-09,1971,1970,German Dem. Rep.,Yugoslavia,GDR,YUG,1.0,2.0,A,1,PRELIMINARY,GROUP_STAGE,94876.0,GER,0.0
1971-05-09,1971,1970,Cyprus,Spain,CYP,ESP,0.0,2.0,A,1,PRELIMINARY,GROUP_STAGE,5818.0,CYP,22709.0
1971-05-10,1971,1970,Republic of Ireland,Italy,IRL,ITA,1.0,2.0,A,1,PRELIMINARY,GROUP_STAGE,22613.0,IRL,23574.0
1971-05-12,1971,1970,Switzerland,Greece,SUI,GRE,1.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,32770.0,SUI,30173.0
1971-05-12,1971,1970,Albania,Poland,ALB,POL,1.0,1.0,D,1,PRELIMINARY,GROUP_STAGE,18182.0,ALB,16147.0
1971-05-12,1971,1970,England,Malta,ENG,MLT,5.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,40296.0,ENG,78311.0
1971-05-12,1971,1970,Portugal,Denmark,POR,DEN,5.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,16392.0,POR,47327.0
1971-05-16,1971,1970,Czechoslovakia,Romania,TCH,ROU,1.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,38207.0,SVK,29887.0
1971-05-19,1971,1970,Bulgaria,Hungary,BUL,HUN,3.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,28342.0,BUL,43230.0
1971-05-26,1971,1970,Sweden,Austria,SWE,AUT,1.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,3116.0,SWE,35572.0
1971-05-26,1971,1970,Denmark,Belgium,DEN,BEL,1.0,2.0,A,1,PRELIMINARY,GROUP_STAGE,26266.0,DEN,38052.0
1971-05-26,1971,1970,Finland,Wales,FIN,WAL,0.0,1.0,A,1,PRELIMINARY,GROUP_STAGE,5410.0,FIN,36251.0
1971-05-30,1971,1970,USSR,Spain,URS,ESP,2.0,1.0,H,1,PRELIMINARY,GROUP_STAGE,81700.0,RUS,81015.0
1971-05-30,1971,1970,Republic of Ireland,Austria,IRL,AUT,1.0,4.0,A,1,PRELIMINARY,GROUP_STAGE,14674.0,IRL,2740.0
1971-06-07,1971,1970,USSR,Cyprus,URS,CYP,6.0,1.0,H,1,PRELIMINARY,GROUP_STAGE,21159.0,RUS,81015.0
1971-06-09,1971,1970,Sweden,Italy,SWE,ITA,0.0,0.0,D,1,PRELIMINARY,GROUP_STAGE,34660.0,SWE,35572.0
1971-06-09,1971,1970,Denmark,Scotland,DEN,SCO,1.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,37682.0,DEN,38052.0
1971-06-09,1971,1970,Norway,Bulgaria,NOR,BUL,1.0,4.0,A,1,PRELIMINARY,GROUP_STAGE,21176.0,NOR,27184.0
1971-06-12,1971,1970,West Germany,Albania,FRG,ALB,2.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,44833.0,GER,15113.0
1971-06-16,1971,1970,Finland,Czechoslovakia,FIN,TCH,0.0,4.0,A,1,PRELIMINARY,GROUP_STAGE,4658.0,FIN,36251.0
1971-06-18,1971,1970,Greece,Malta,GRE,MLT,2.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,9561.0,GRE,32115.0
1971-09-04,1971,1970,Austria,Sweden,AUT,SWE,1.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,38274.0,AUT,49898.0
1971-09-08,1971,1970,Norway,France,NOR,FRA,1.0,3.0,A,1,PRELIMINARY,GROUP_STAGE,15673.0,NOR,27184.0
1971-09-22,1971,1970,Poland,Türki̇ye,POL,TUR,5.0,1.0,H,1,PRELIMINARY,GROUP_STAGE,20241.0,POL,33130.0
1971-09-22,1971,1970,USSR,Northern Ireland,URS,NIR,1.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,51186.0,RUS,81015.0
1971-09-22,1971,1970,Finland,Romania,FIN,ROU,0.0,4.0,A,1,PRELIMINARY,GROUP_STAGE,2084.0,FIN,36251.0
1971-09-25,1971,1970,Hungary,Bulgaria,HUN,BUL,2.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,67740.0,HUN,25311.0
1971-10-09,1971,1970,Italy,Sweden,ITA,SWE,3.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,66291.0,ITA,75725.0
1971-10-09,1971,1970,France,Hungary,FRA,HUN,0.0,2.0,A,1,PRELIMINARY,GROUP_STAGE,21756.0,FRA,0.0
1971-10-10,1971,1970,Poland,West Germany,POL,FRG,1.0,3.0,A,1,PRELIMINARY,GROUP_STAGE,63200.0,POL,0.0
1971-10-10,1971,1970,Netherlands,German Dem. Rep.,NED,GDR,3.0,2.0,H,1,PRELIMINARY,GROUP_STAGE,48037.0,NED,48100.0
1971-10-10,1971,1970,Austria,Republic of Ireland,AUT,IRL,6.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,15050.0,AUT,13842.0
1971-10-13,1971,1970,Northern Ireland,USSR,NIR,URS,1.0,1.0,D,1,PRELIMINARY,GROUP_STAGE,16573.0,NIR,18434.0
1971-10-13,1971,1970,Switzerland,England,SUI,ENG,2.0,3.0,A,1,PRELIMINARY,GROUP_STAGE,47877.0,SUI,36000.0
1971-10-13,1971,1970,Wales,Finland,WAL,FIN,3.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,10430.0,WAL,0.0
1971-10-13,1971,1970,Scotland,Portugal,SCO,POR,2.0,1.0,H,1,PRELIMINARY,GROUP_STAGE,58612.0,SCO,51824.0
1971-10-16,1971,1970,Yugoslavia,German Dem. Rep.,YUG,GDR,0.0,0.0,D,1,PRELIMINARY,GROUP_STAGE,2340.0,SRB,29662.0
1971-10-27,1971,1970,Spain,USSR,ESP,URS,0.0,0.0,D,1,PRELIMINARY,GROUP_STAGE,40169.0,ESP,43883.0
1971-10-27,1971,1970,Hungary,Norway,HUN,NOR,4.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,29253.0,HUN,25311.0
1971-10-27,1971,1970,Czechoslovakia,Wales,TCH,WAL,1.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,20051.0,CZE,18349.0
1971-10-27,1971,1970,Yugoslavia,Luxembourg,YUG,LUX,0.0,0.0,D,1,PRELIMINARY,GROUP_STAGE,10022.0,MNE,11563.0
1971-11-10,1971,1970,France,Bulgaria,FRA,BUL,2.0,1.0,H,1,PRELIMINARY,GROUP_STAGE,9405.0,FRA,2000.0
1971-11-10,1971,1970,Scotland,Belgium,SCO,BEL,1.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,36500.0,SCO,18938.0
1971-11-10,1971,1970,England,Switzerland,ENG,SUI,1.0,1.0,D,1,PRELIMINARY,GROUP_STAGE,90423.0,ENG,78311.0
1971-11-14,1971,1970,Romania,Czechoslovakia,ROU,TCH,2.0,1.0,H,1,PRELIMINARY,GROUP_STAGE,63583.0,ROU,0.0
1971-11-14,1971,1970,Albania,Türki̇ye,ALB,TUR,3.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,18158.0,ALB,16147.0
1971-11-17,1971,1970,West Germany,Poland,FRG,POL,0.0,0.0,D,1,PRELIMINARY,GROUP_STAGE,60448.0,GER,0.0
1971-11-17,1971,1970,Luxembourg,Netherlands,LUX,NED,0.0,8.0,A,1,PRELIMINARY,GROUP_STAGE,12561.0,NED,35000.0
1971-11-20,1971,1970,Italy,Austria,ITA,AUT,2.0,2.0,D,1,PRELIMINARY,GROUP_STAGE,53752.0,ITA,69689.0
1971-11-21,1971,1970,Portugal,Belgium,POR,BEL,1.0,1.0,D,1,PRELIMINARY,GROUP_STAGE,53577.0,POR,71376.0
1971-11-24,1971,1970,Romania,Wales,ROU,WAL,2.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,35251.0,ROU,0.0
1971-11-24,1971,1970,Spain,Cyprus,ESP,CYP,7.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,19176.0,ESP,19174.0
1971-12-01,1971,1970,Greece,England,GRE,ENG,0.0,2.0,A,1,PRELIMINARY,GROUP_STAGE,34014.0,GRE,32115.0
1971-12-04,1971,1970,Bulgaria,France,BUL,FRA,2.0,1.0,H,1,PRELIMINARY,GROUP_STAGE,8057.0,BUL,43230.0
1971-12-05,1971,1970,Türki̇ye,Poland,TUR,POL,1.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,57794.0,TUR,15153.0
1972-02-16,1972,1970,Northern Ireland,Spain,NIR,ESP,1.0,1.0,D,1,PRELIMINARY,GROUP_STAGE,20085.0,ENG,4776.0
1972-04-29,1972,1970,Italy,Belgium,ITA,BEL,0.0,0.0,D,1,QUARTER_FINALS,FIRST_LEG,58211.0,ITA,75725.0
1972-04-29,1972,1970,Hungary,Romania,HUN,ROU,1.0,1.0,D,1,QUARTER_FINALS,FIRST_LEG,68446.0,HUN,25311.0
1972-04-29,1972,1970,England,West Germany,ENG,FRG,1.0,3.0,A,1,QUARTER_FINALS,FIRST_LEG,96766.0,ENG,78311.0
1972-04-30,1972,1970,Yugoslavia,USSR,YUG,URS,0.0,0.0,D,1,QUARTER_FINALS,FIRST_LEG,58312.0,SRB,49450.0
1972-05-13,1972,1970,USSR,Yugoslavia,URS,YUG,3.0,0.0,H,2,QUARTER_FINALS,SECOND_LEG,90263.0,RUS,81015.0
1972-05-13,1972,1970,West Germany,England,FRG,ENG,0.0,0.0,D,2,QUARTER_FINALS,SECOND_LEG,76122.0,GER,19708.0
1972-05-13,1972,1970,Belgium,Italy,BEL,ITA,2.0,1.0,H,2,QUARTER_FINALS,SECOND_LEG,26561.0,BEL,20144.0
1972-05-14,1972,1970,Romania,Hungary,ROU,HUN,2.0,2.0,D,2,QUARTER_FINALS,SECOND_LEG,60254.0,ROU,0.0
1972-05-17,1972,1970,Hungary,Romania,HUN,ROU,2.0,1.0,H,1,QUARTER_FINALS,REPLAY,32130.0,SRB,29662.0
1974-09-01,1974,1970,Finland,Poland,FIN,POL,1.0,2.0,A,1,PRELIMINARY,GROUP_STAGE,17329.0,FIN,36251.0
1974-09-04,1974,1970,Norway,Northern Ireland,NOR,NIR,2.0,1.0,H,1,PRELIMINARY,GROUP_STAGE,6585.0,NOR,27184.0
1974-09-04,1974,1970,Austria,Wales,AUT,WAL,2.0,1.0,H,1,PRELIMINARY,GROUP_STAGE,30795.0,AUT,49898.0
1974-09-08,1974,1970,Iceland,Belgium,ISL,BEL,0.0,2.0,A,1,PRELIMINARY,GROUP_STAGE,7540.0,ISL,9767.0
1974-09-25,1974,1970,Finland,Netherlands,FIN,NED,1.0,3.0,A,1,PRELIMINARY,GROUP_STAGE,18592.0,FIN,36251.0
1974-09-25,1974,1970,Denmark,Spain,DEN,ESP,1.0,2.0,A,1,PRELIMINARY,GROUP_STAGE,27300.0,DEN,38052.0
1974-10-09,1974,1970,Poland,Finland,POL,FIN,3.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,38724.0,POL,0.0
1974-10-12,1974,1970,German Dem. Rep.,Iceland,GDR,ISL,1.0,1.0,D,1,PRELIMINARY,GROUP_STAGE,8410.0,GER,0.0
1974-10-12,1974,1970,Belgium,France,BEL,FRA,2.0,1.0,H,1,PRELIMINARY,GROUP_STAGE,32108.0,BEL,48693.0
1974-10-13,1974,1970,Bulgaria,Greece,BUL,GRE,3.0,3.0,D,1,PRELIMINARY,GROUP_STAGE,14291.0,BUL,43230.0
1974-10-13,1974,1970,Denmark,Romania,DEN,ROU,0.0,0.0,D,1,PRELIMINARY,GROUP_STAGE,15700.0,DEN,38052.0
1974-10-13,1974,1970,Luxembourg,Hungary,LUX,HUN,2.0,4.0,A,1,PRELIMINARY,GROUP_STAGE,3326.0,LUX,8022.0
1974-10-30,1974,1970,Republic of Ireland,USSR,IRL,URS,3.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,31758.0,IRL,2740.0
1974-10-30,1974,1970,Sweden,Northern Ireland,SWE,NIR,0.0,2.0,A,1,PRELIMINARY,GROUP_STAGE,16657.0,SWE,35572.0
1974-10-30,1974,1970,Yugoslavia,Norway,YUG,NOR,3.0,1.0,H,1,PRELIMINARY,GROUP_STAGE,9010.0,SRB,29662.0
1974-10-30,1974,1970,Wales,Hungary,WAL,HUN,2.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,7743.0,WAL,12891.0
1974-10-30,1974,1970,England,Czechoslovakia,ENG,TCH,3.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,83858.0,ENG,78311.0
1974-11-16,1974,1970,France,German Dem. Rep.,FRA,GDR,2.0,2.0,D,1,PRELIMINARY,GROUP_STAGE,41531.0,FRA,47926.0
1974-11-20,1974,1970,Wales,Luxembourg,WAL,LUX,5.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,10539.0,WAL,0.0
1974-11-20,1974,1970,Scotland,Spain,SCO,ESP,1.0,2.0,A,1,PRELIMINARY,GROUP_STAGE,94331.0,SCO,51824.0
1974-11-20,1974,1970,Greece,West Germany,GRE,FRG,2.0,2.0,D,1,PRELIMINARY,GROUP_STAGE,11425.0,GRE,68224.0
1974-11-20,1974,1970,Türki̇ye,Republic of Ireland,TUR,IRL,1.0,1.0,D,1,PRELIMINARY,GROUP_STAGE,67500.0,TUR,15153.0
1974-11-20,1974,1970,England,Portugal,ENG,POR,0.0,0.0,D,1,PRELIMINARY,GROUP_STAGE,84461.0,ENG,78311.0
1974-11-20,1974,1970,Netherlands,Italy,NED,ITA,3.0,1.0,H,1,PRELIMINARY,GROUP_STAGE,58463.0,NED,48100.0
1974-12-01,1974,1970,Türki̇ye,Switzerland,TUR,SUI,2.0,1.0,H,1,PRELIMINARY,GROUP_STAGE,51410.0,TUR,15153.0
1974-12-07,1974,1970,German Dem. Rep.,Belgium,GDR,BEL,0.0,0.0,D,1,PRELIMINARY,GROUP_STAGE,20557.0,GER,0.0
1974-12-18,1974,1970,Greece,Bulgaria,GRE,BUL,2.0,1.0,H,1,PRELIMINARY,GROUP_STAGE,22328.0,GRE,68224.0
1974-12-22,1974,1970,Malta,West Germany,MLT,FRG,0.0,1.0,A,1,PRELIMINARY,GROUP_STAGE,12535.0,MLT,0.0
1975-02-05,1975,1970,Spain,Scotland,ESP,SCO,1.0,1.0,D,1,PRELIMINARY,GROUP_STAGE,40952.0,ESP,49448.0
1975-02-23,1975,1970,Malta,Greece,MLT,GRE,2.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,8621.0,MLT,0.0
1975-03-16,1975,1970,Luxembourg,Austria,LUX,AUT,1.0,2.0,A,1,PRELIMINARY,GROUP_STAGE,5340.0,LUX,8022.0
1975-04-02,1975,1970,USSR,Türki̇ye,URS,TUR,3.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,74223.0,UKR,68000.0
1975-04-02,1975,1970,Austria,Hungary,AUT,HUN,0.0,0.0,D,1,PRELIMINARY,GROUP_STAGE,65674.0,AUT,49898.0
1975-04-16,1975,1970,Hungary,Wales,HUN,WAL,1.0,2.0,A,1,PRELIMINARY,GROUP_STAGE,21080.0,HUN,25311.0
1975-04-16,1975,1970,Northern Ireland,Yugoslavia,NIR,YUG,1.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,25847.0,NIR,18434.0
1975-04-16,1975,1970,England,Cyprus,ENG,CYP,5.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,68245.0,ENG,78311.0
1975-04-17,1975,1970,Spain,Romania,ESP,ROU,1.0,1.0,D,1,PRELIMINARY,GROUP_STAGE,54660.0,ESP,76806.0
1975-04-19,1975,1970,Italy,Poland,ITA,POL,0.0,0.0,D,1,PRELIMINARY,GROUP_STAGE,66048.0,ITA,69689.0
1975-04-20,1975,1970,Czechoslovakia,Cyprus,TCH,CYP,4.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,4994.0,CZE,18349.0
1975-04-27,1975,1970,Bulgaria,West Germany,BUL,FRG,1.0,1.0,D,1,PRELIMINARY,GROUP_STAGE,47200.0,BUL,43230.0
1975-04-30,1975,1970,Czechoslovakia,Portugal,TCH,POR,5.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,12034.0,CZE,18349.0
1975-04-30,1975,1970,Switzerland,Türki̇ye,SUI,TUR,1.0,1.0,D,1,PRELIMINARY,GROUP_STAGE,21695.0,SUI,36000.0
1975-05-01,1975,1970,Luxembourg,Wales,LUX,WAL,1.0,3.0,A,1,PRELIMINARY,GROUP_STAGE,3289.0,LUX,8022.0
1975-05-10,1975,1970,Republic of Ireland,Switzerland,IRL,SUI,2.0,1.0,H,1,PRELIMINARY,GROUP_STAGE,48074.0,IRL,23574.0
1975-05-11,1975,1970,Cyprus,England,CYP,ENG,0.0,1.0,A,1,PRELIMINARY,GROUP_STAGE,15708.0,CYP,13000.0
1975-05-11,1975,1970,Romania,Denmark,ROU,DEN,6.0,1.0,H,1,PRELIMINARY,GROUP_STAGE,37773.0,ROU,0.0
1975-05-18,1975,1970,USSR,Republic of Ireland,URS,IRL,2.0,1.0,H,1,PRELIMINARY,GROUP_STAGE,84480.0,UKR,68000.0
1975-05-21,1975,1970,Switzerland,Republic of Ireland,SUI,IRL,1.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,12793.0,SUI,30173.0
1975-05-25,1975,1970,Iceland,France,ISL,FRA,0.0,0.0,D,1,PRELIMINARY,GROUP_STAGE,7613.0,ISL,9767.0
1975-06-01,1975,1970,Romania,Scotland,ROU,SCO,1.0,1.0,D,1,PRELIMINARY,GROUP_STAGE,52203.0,ROU,0.0
1975-06-04,1975,1970,Sweden,Yugoslavia,SWE,YUG,1.0,2.0,A,1,PRELIMINARY,GROUP_STAGE,25712.0,SWE,35572.0
1975-06-04,1975,1970,Greece,Malta,GRE,MLT,4.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,16545.0,GRE,29000.0
1975-06-05,1975,1970,Iceland,German Dem. Rep.,ISL,GDR,2.0,1.0,H,1,PRELIMINARY,GROUP_STAGE,10373.0,ISL,9767.0
1975-06-05,1975,1970,Finland,Italy,FIN,ITA,0.0,1.0,A,1,PRELIMINARY,GROUP_STAGE,17732.0,FIN,36251.0
1975-06-08,1975,1970,Cyprus,Portugal,CYP,POR,0.0,2.0,A,1,PRELIMINARY,GROUP_STAGE,8615.0,CYP,13000.0
1975-06-09,1975,1970,Norway,Yugoslavia,NOR,YUG,1.0,3.0,A,1,PRELIMINARY,GROUP_STAGE,19862.0,NOR,27184.0
1975-06-11,1975,1970,Bulgaria,Malta,BUL,MLT,5.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,17256.0,BUL,43230.0
1975-06-30,1975,1970,Sweden,Norway,SWE,NOR,3.0,1.0,H,1,PRELIMINARY,GROUP_STAGE,8264.0,SWE,35572.0
1975-08-13,1975,1970,Norway,Sweden,NOR,SWE,0.0,2.0,A,1,PRELIMINARY,GROUP_STAGE,15357.0,NOR,27184.0
1975-09-03,1975,1970,Northern Ireland,Sweden,NIR,SWE,1.0,2.0,A,1,PRELIMINARY,GROUP_STAGE,14622.0,NIR,18434.0
1975-09-03,1975,1970,Denmark,Scotland,DEN,SCO,0.0,1.0,A,1,PRELIMINARY,GROUP_STAGE,40300.0,DEN,38052.0
1975-09-03,1975,1970,Netherlands,Finland,NED,FIN,4.0,1.0,H,1,PRELIMINARY,GROUP_STAGE,19189.0,NED,12000.0
1975-09-03,1975,1970,France,Iceland,FRA,ISL,3.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,14217.0,FRA,2000.0
1975-09-06,1975,1970,Belgium,Iceland,BEL,ISL,1.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,9317.0,BEL,27221.0
1975-09-10,1975,1970,Poland,Netherlands,POL,NED,4.0,1.0,H,1,PRELIMINARY,GROUP_STAGE,70409.0,POL,54374.0
1975-09-24,1975,1970,Hungary,Austria,HUN,AUT,2.0,1.0,H,1,PRELIMINARY,GROUP_STAGE,31270.0,HUN,25311.0
1975-09-27,1975,1970,Italy,Finland,ITA,FIN,0.0,0.0,D,1,PRELIMINARY,GROUP_STAGE,27594.0,ITA,69689.0
1975-09-27,1975,1970,Belgium,German Dem. Rep.,BEL,GDR,1.0,2.0,A,1,PRELIMINARY,GROUP_STAGE,17281.0,BEL,20144.0
1975-10-11,1975,1970,West Germany,Greece,FRG,GRE,1.0,1.0,D,1,PRELIMINARY,GROUP_STAGE,61252.0,GER,43500.0
1975-10-12,1975,1970,Switzerland,USSR,SUI,URS,0.0,1.0,A,1,PRELIMINARY,GROUP_STAGE,17887.0,SUI,15666.0
1975-10-12,1975,1970,Spain,Denmark,ESP,DEN,2.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,6869.0,ESP,94408.0
1975-10-12,1975,1970,German Dem. Rep.,France,GDR,FRA,2.0,1.0,H,1,PRELIMINARY,GROUP_STAGE,28554.0,GER,0.0
1975-10-15,1975,1970,Yugoslavia,Sweden,YUG,SWE,3.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,29836.0,CRO,25074.0
1975-10-15,1975,1970,Austria,Luxembourg,AUT,LUX,6.0,2.0,H,1,PRELIMINARY,GROUP_STAGE,14499.0,AUT,49898.0
1975-10-15,1975,1970,Netherlands,Poland,NED,POL,3.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,56030.0,NED,0.0
1975-10-19,1975,1970,Hungary,Luxembourg,HUN,LUX,8.0,1.0,H,1,PRELIMINARY,GROUP_STAGE,7503.0,HUN,8940.0
1975-10-26,1975,1970,Poland,Italy,POL,ITA,0.0,0.0,D,1,PRELIMINARY,GROUP_STAGE,59773.0,POL,0.0
1975-10-29,1975,1970,Northern Ireland,Norway,NIR,NOR,3.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,8923.0,NIR,18434.0
1975-10-29,1975,1970,Republic of Ireland,Türki̇ye,IRL,TUR,4.0,0.0,H,1,PRELIMINARY,GROUP_STAGE,16533.0,IRL,23574.0
